P00,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,Activity
-2.867983119,-0.762711759,-1.129363064,-0.350132136,-0.370063751,-0.327473986,0.234803471,0.077159214,0.482388732,0.298256434,0.276421038,0.112652166,-0.140429111,0.228259408,0.023522109,-0.148380945,-0.206319454,0.144682433,-0.073611142,0.04863276,-0.31953045,0.085893729,-0.309699459,0.034049787,-0.324787174,-0.082409153,-0.162134635,-0.175640233,-0.116605753,-0.120876312,-0.08234755,-0.025430909,0.195241956,0.261576581,0.055072365,6
-3.005925315,-1.039759107,-1.011035537,-0.372322213,-0.358721735,-0.29694781,0.226243344,0.061754654,0.583545801,0.233333339,0.276877064,0.186325645,-0.269990949,0.354505879,-0.115751826,-0.054782677,-0.035741329,0.210422149,-0.15436002,-0.119684672,-0.136074854,0.05210965,-0.191333317,0.066076211,-0.321982242,-0.005740584,-0.160009687,-0.00512214,-0.172435499,-0.009384744,-0.024335428,-0.064344742,-0.101751436,0.252577417,-0.014837738,6
-2.914370333,-0.739146938,-0.942202905,-0.326754253,-0.263714634,-0.086617346,0.135016705,0.065038871,0.556285522,0.154404413,0.032211668,0.085269763,-0.35558011,-0.030547026,-0.326209929,-0.197302374,0.007851204,0.049203942,0.060512072,-0.236581999,-0.003627152,0.235094955,-0.11903549,0.235634743,-0.078235815,-0.167556396,-0.260293748,-0.012476281,-0.201299309,-0.042600581,0.053928548,-0.110014345,-0.262130434,0.216009344,-0.045492378,6
-2.613607587,-0.374814656,-1.171618966,-0.516023983,-0.440070403,-0.053683939,0.206993544,-0.022627047,0.638500785,0.048619532,0.084464594,0.050225529,-0.321757318,0.173647355,-0.337613135,-0.098830371,-0.092417401,-0.074285284,-0.008363233,-0.408751002,-0.020178191,0.059515159,-0.298296646,0.0827949,-0.146711354,-0.057360205,-0.205952417,-0.18577296,0.027160296,-0.206297589,-0.03308231,0.019509643,-0.276575966,0.307504622,0.079477744,6
-2.541358728,-0.33027934,-1.280798225,-0.5465542,-0.466366688,-0.099827802,0.276081799,-0.069207025,0.565949207,0.236113864,0.184404784,0.092552915,-0.290046932,0.139026261,-0.220728286,-0.033469065,-0.118208092,-0.080042267,-0.074388344,-0.339210587,-0.007288193,0.063511593,-0.353290905,0.073022636,-0.279125095,-0.027949191,-0.054318373,-0.252074803,0.050787558,-0.276087077,-0.121431989,-0.095482353,-0.136917375,0.180372465,0.148900267,6
-2.637081161,-0.26145415,-1.435896627,-0.283358477,-0.187171455,-0.184473282,0.400879059,-0.132282269,0.322218111,0.271938306,0.253397749,0.252767491,-0.150235484,0.119281629,-0.024735096,0.030775426,-0.035873823,-0.067299517,-0.203565782,-0.084198214,-0.259142948,0.130752029,-0.301250024,0.017842922,-0.28320829,-0.037236066,0.026207197,-0.063562447,-0.152075099,-0.303284748,-0.200283174,-0.174781542,0.043525768,0.102082775,0.160098442,6
-2.686349593,0.188649341,-1.764289288,0.067942261,0.168462298,-0.080648129,0.695032181,-0.403517685,-0.05762789,0.082990557,0.156581162,0.505289794,0.233239155,0.02795412,0.150433124,0.046184148,-0.076891626,-0.211017153,-0.148830995,-0.261896819,-0.238871691,0.026052517,-0.268764704,-0.082242435,0.007495344,-0.094044227,0.003905587,0.104723786,-0.053316644,-0.45398828,-0.135586792,-0.016053034,0.120767711,0.173473946,0.374301626,6
-2.624236717,0.49264703,-1.867359284,0.14903179,0.246496894,-0.00546996,0.677829956,-0.526981832,-0.0707302,0.142240994,0.211580722,0.457303363,0.164241859,-0.108341085,0.212947653,0.062536424,-0.122914858,-0.268542738,-0.31024668,-0.266276875,-0.17133734,0.022542422,-0.11351046,0.011583269,-0.022037653,-0.091430323,-0.023288627,0.044724313,-0.095255157,-0.503279809,-0.151013401,0.01265876,-0.132608367,0.048152055,0.322867577,6
-2.426611418,0.553137793,-1.795959375,-0.154648073,0.040888055,-0.024995612,0.527370952,-0.390834697,0.229614386,0.283622406,0.115719045,0.450641035,0.047278126,0.001759214,0.333319372,-0.129919141,-0.171235226,-0.366793354,-0.0405412,-0.443093663,-0.365016418,0.184326114,-0.179618751,0.11885375,-0.14742388,-0.10196661,-0.064960593,0.137581845,0.01940803,-0.442732629,-0.095793645,-0.193302233,-0.054848845,0.077373152,0.25619343,6
-2.416888897,0.306101658,-1.72873943,-0.27287395,-0.025250623,-0.043819081,0.493020002,-0.37584678,0.271248221,-0.055899287,0.197353188,0.475924127,-0.04854393,0.015518925,0.265335028,-0.046812678,-0.180017159,-0.256447644,-0.28541612,-0.293229728,-0.004289075,0.056064163,-0.404377148,0.213035949,-0.115562464,0.0354419,-0.198659292,0.102400879,0.051535522,-0.300473211,-0.028707645,-0.164929078,-0.092463691,0.096790045,0.189213376,6
-2.576088685,0.144140276,-1.650537901,-0.101288367,0.002651445,-0.142408865,0.456066881,-0.138402463,-0.010987502,0.23853866,0.193651003,0.435429304,0.021437606,-0.034401887,0.200882909,0.079497134,-0.02987483,0.014835242,-0.521045832,-0.268528926,-0.013459352,0.053080426,-0.506206844,-0.10257436,-0.416419269,0.099005184,-0.231553498,-0.045811452,0.058210728,-0.311100897,-0.217048576,-0.1044537,-0.264123416,0.042446746,0.067530226,6
-2.554143854,0.149203305,-1.641134884,-0.221705129,-0.032045553,-0.116097744,0.516111169,-0.247062337,0.313588814,-0.171139913,0.191877227,0.564249049,0.0441219,0.153007833,0.363989883,-0.024673186,-0.16323477,-0.01805979,0.024844959,-0.329121849,-0.145384917,-0.016544494,-0.454614766,-0.051691469,-0.424067807,-0.036385673,0.030292666,-0.062303803,0.048206441,-0.365950324,-0.241083886,0.00187626,-0.051390717,0.12227626,0.14688225,6
-2.572020903,-0.03613663,-1.596033376,-0.318790434,-0.08509685,-0.148084931,0.586651425,-0.256887091,0.420400861,-0.032999367,0.110734924,0.530516951,-0.095296575,0.045590292,0.354328102,-0.126767265,-0.071697428,-0.340558689,-0.114860464,-0.256079739,0.064475403,0.035845737,-0.313249251,0.151281039,-0.176308248,-0.088744043,0.016125914,0.139510348,-0.007877621,-0.42533719,-0.108353486,-0.241213886,0.191878806,0.093669918,0.142001797,6
-1.367520712,-0.483323408,-1.255684321,-1.232814055,-0.926444221,0.254153721,0.262198192,-0.30471815,0.24334615,-0.064010855,0.359215011,-0.106664987,0.002212408,0.036880317,-0.188232852,-0.245063262,-0.167259341,0.087986695,0.138111788,0.653599267,0.090796013,-0.087867702,0.61816766,0.256430333,0.616262819,0.211237615,0.109877848,-0.164414505,-0.229031183,-0.096001346,0.087515485,-0.382211925,-0.008415561,0.002460706,0.716781617,6
-0.964693535,0.801510823,-1.786969435,-0.337548065,0.001847359,0.420443185,-0.302454723,-0.014392313,0.444564103,0.061518202,0.159262925,-0.221684217,-0.07792745,0.712761314,-0.720005224,-0.184656429,0.359112925,0.480226213,0.25271534,0.095292318,-0.102931475,-0.256939585,-0.256095458,-0.065601393,-0.150886254,-0.242361528,-0.085465432,0.076876152,-0.185915902,0.17089845,0.336881469,-0.133745778,-0.220591439,-0.025848138,0.298342764,6
-2.337988338,0.419849693,-1.562226015,-0.193979589,0.047389928,0.241955887,-0.361048001,-0.16168565,0.064044976,-0.190740711,-0.249701021,-0.384457649,0.040401847,0.272915571,0.277185922,0.275327546,0.148819783,-0.120499181,0.370108991,0.524293209,-0.162406384,-0.386070324,-0.655878841,-0.334901237,-0.054067207,-0.167118848,0.33350428,0.040038269,-0.215934447,-0.063912041,0.322350525,-0.324529195,0.258840101,0.150293735,-0.025893682,6
-2.889297015,0.124031749,-1.685064322,0.430384237,0.649233671,0.23519738,0.350227215,-0.204703826,-0.184384871,-0.209186702,-0.177547986,0.215630536,-0.025761571,-0.232443852,0.279708814,0.449524589,0.100134337,-0.194515497,0.119799679,-0.069439864,0.132309246,0.258134213,-0.256348961,-0.186590157,0.0350152,0.187467579,0.100802271,0.118816349,0.00858197,-0.267189749,0.026316878,-0.238060949,0.313048897,-0.190495561,0.106284147,6
-2.987478512,-0.427381169,-1.491338486,0.077433454,0.100234177,-0.154076699,0.38592481,-0.470153984,0.118846632,0.038156376,0.22058011,0.054303973,-0.142513297,-0.089993664,-0.045302616,0.001934368,-0.160301728,-0.065571533,0.177992468,-0.231752724,-0.083992939,-0.011502251,-0.097024663,-0.172869786,0.118923779,0.231332491,-0.001415387,-0.068772614,0.165889448,-0.078455744,-0.047114683,-0.236284227,0.227763537,-0.204688707,0.106896909,6
-3.06442426,-0.609982272,-1.366707625,0.014771384,-0.024772784,-0.131681657,0.461477044,-0.227423879,0.060991888,0.225452584,0.065724387,0.287113567,0.117277697,0.029113328,-0.08612288,-0.128547917,-0.280758941,-0.127430419,-0.358159109,-0.131469713,-0.016211201,0.124928271,-0.14794862,-0.266023303,-0.099018891,-0.09091295,0.050749712,-0.019408898,0.15588076,0.091973013,-0.0301183,-0.15518047,-0.03015469,0.262504405,0.202396992,6
-2.916907477,-0.058330458,-1.749728628,0.267154472,0.317077109,-0.208540548,0.715045491,-0.420938566,-0.030283804,-0.036785304,0.200229194,0.386510657,0.260300701,-0.0328059,0.066006899,-0.028438493,-0.149504546,0.145329068,-0.281703241,-0.060057372,-0.109235873,0.189514941,-0.222913504,-0.273142372,-0.250488258,0.082508634,-0.284381421,0.009699912,-0.117635894,-0.235197523,-0.185056884,-0.298662048,-0.077378016,0.047171063,0.060215682,6
-2.892049221,0.196823333,-1.911013706,0.429934187,0.50799146,-0.129265797,0.795405289,-0.673705189,-0.196008826,-0.159030796,0.193204228,0.49983219,0.369413871,0.124114555,0.297997857,-0.071350164,-0.215522282,-0.03346296,0.116779386,-0.367160046,-0.011432145,0.355512168,-0.18256087,0.069814689,-0.082631661,0.023970301,-0.412380996,0.127016265,-0.087030421,-0.384989043,-0.330596928,-0.450548029,0.084848636,0.118068048,0.057908859,6
-2.959788282,-0.362704396,-1.523075762,0.052471504,0.223632773,-0.114071929,0.378122122,-0.393547601,0.158771264,0.242792707,0.245686432,0.32356338,-0.032591746,0.649071521,0.133542287,-0.052138843,-0.171463221,-0.315840893,-0.129259248,-0.242809387,-0.085794062,0.203090082,-0.101522188,0.251232213,-0.198722062,0.105395707,-0.314556665,0.244901957,0.215707316,-0.086195872,-0.284518196,-0.431845183,-0.000233381,0.16041496,0.135031075,6
-2.983084254,-0.086401561,-1.774873464,0.349071329,0.456454339,-0.102658678,0.712361869,-0.642799701,0.084998433,-0.091505357,0.25140819,0.196577643,0.183518318,-0.030937096,0.083089783,-0.14223401,-0.138503599,0.140449962,-0.070656698,0.248980218,-0.036510506,0.145417315,0.013987923,-0.309851903,-0.229949446,-0.170579265,-0.492364047,0.014711261,-0.062636968,-0.157155094,-0.230672579,-0.083445042,0.137022867,-0.081898823,-0.07516444,6
-2.886022638,0.370566533,-2.044012808,0.568992058,0.661301982,-0.055773233,0.922699383,-0.819707103,-0.253722804,-0.353747564,0.188094851,0.517038963,0.466772069,-0.132370292,0.405538598,-0.053969493,-0.141389207,0.068173675,0.144962582,-0.405939576,-0.069367924,0.329960056,-0.026889723,-0.22096476,-0.190867005,0.135273492,-0.30160466,0.096681529,0.208014469,-0.227031242,-0.117296641,-0.130272813,0.29716006,0.10152424,-0.143463327,6
-2.864197448,0.267395555,-1.899788489,0.3860236,0.492035524,-0.126332872,0.845776229,-0.647063899,-0.138811338,0.012058221,0.18591501,0.51432202,0.260714788,-0.065661326,0.394977264,0.053639953,-0.151957733,-0.134661773,-0.250495556,-0.228398678,-0.078125804,0.316970931,-0.050691877,-0.143660471,-0.300728949,0.262588652,-0.200496376,0.103743657,0.213351546,-0.344445298,0.067169912,-0.295049595,0.080475477,-0.143907335,-0.162837476,6
-2.855567539,0.38431026,-1.996058003,0.344138708,0.629583377,-0.036519428,0.862594057,-0.869287596,-0.188194374,-0.225385446,0.217164963,0.482986438,0.294586628,0.0373732,0.527823333,-0.006117564,-0.399894964,-0.038189004,-0.097889839,-0.100164358,0.097809073,0.102087996,0.071774886,-0.208981398,-0.059054291,0.116616644,-0.506355448,0.389520861,0.034490322,-0.492484897,-0.179871992,-0.058357386,0.029756057,-0.007446555,-0.165935098,6
-2.862775884,0.499664979,-2.110760693,0.467567203,0.643386331,-0.111036343,0.91811275,-0.916920637,-0.346612729,-0.041513896,0.23857304,0.47342101,0.398384118,-0.279670376,0.692642392,-0.027339843,-0.373029343,0.169852256,-0.107660891,-0.180549438,0.322129371,-0.016698248,0.015896432,-0.226517101,0.008404306,0.195357209,-0.335093414,0.201849052,0.132459931,-0.406881651,-0.236954901,0.077822151,0.192548996,-0.057505677,0.128995428,6
-2.942804135,0.261219152,-2.039117505,0.489784522,0.616656092,0.006518022,0.984389495,-0.989159814,-0.34299255,-0.318862262,0.281824716,0.557460468,0.423386474,-0.193957685,0.552587556,0.133934466,-0.498058923,0.099924469,-0.152753038,0.044920767,-0.01121426,0.316009508,0.182471709,-0.266007174,-0.082865997,0.160183789,-0.225381474,-0.058509276,0.153103087,-0.250145746,-0.158961477,0.078411348,0.121350048,0.022260819,0.072384207,6
-2.936012808,0.100476959,-1.953962635,0.422093245,0.487604416,-0.048309474,0.939638203,-0.941957129,-0.43116891,-0.139401115,0.363756394,0.642867538,0.445693847,-0.268948381,0.60286121,0.175438479,-0.484237825,0.278235274,0.104464834,-0.196530829,0.065480486,0.260318444,0.009696599,-0.003975238,-0.036911244,0.194083079,-0.055513696,-0.176948256,0.05188658,-0.079280159,-0.070538741,-0.10945054,-0.017472542,0.005119583,0.048801002,6
-2.936916334,0.120055157,-1.957603877,0.360044838,0.51572026,-0.188404975,0.892923162,-0.833634223,-0.29858535,0.034225617,0.313336936,0.494577326,0.220025546,-0.337795366,0.588223584,0.070952973,-0.311372265,0.03204329,-0.342005524,0.112826356,0.189969805,0.126447995,0.015330711,-0.062801331,-0.019832632,0.173215807,-0.243514753,0.169196616,-0.081329729,-0.301486151,-0.10033012,-0.13474926,0.094631284,-0.16958859,0.013671361,6
-2.944592554,0.105063372,-1.887001526,0.317144918,0.432164203,-0.189632852,0.821572356,-0.696021517,-0.064889625,-0.132634029,0.239162649,0.283102483,0.051116894,-0.344309417,0.313644867,0.002609719,-0.344625312,-0.221763509,-0.304048112,0.21160155,-0.031881356,0.123270533,-0.082705252,-0.309486898,-0.039067152,0.012179056,-0.408084651,-0.000918871,0.126796207,-0.310061622,-0.038555108,0.142779548,0.319582573,-0.185700375,-0.007438725,6
-2.973948414,0.029361792,-1.832351671,0.369935224,0.411818096,-0.142685061,0.805305706,-0.756587962,-0.163818084,-0.259387247,0.223301736,0.295393258,0.094281419,-0.37471624,0.297673372,0.044951053,-0.404374483,-0.21725414,-0.086343757,0.124811946,-0.015722856,0.271849211,-0.139094514,-0.136532915,-0.049795642,0.034550406,-0.331356331,-0.271294061,0.139922112,-0.06825082,-0.063370329,0.169239781,0.227907668,-0.205783864,0.02891365,6
-2.956100909,0.119669724,-1.884069723,0.381320635,0.44741275,-0.139538384,0.785083603,-0.824919647,-0.079365972,-0.23285616,0.243155052,0.411087735,0.201253885,-0.280918475,0.538611522,-0.047596418,-0.328612605,0.035927336,0.174164504,-0.173082939,-0.098502469,0.364931015,-0.043839934,-0.061087362,-0.237133916,0.164942624,-0.17935365,-0.105177081,0.21339949,0.032984704,-0.090167174,-0.048833834,0.155862141,-0.128678501,-0.132867895,6
-3.026863283,-0.046334702,-1.770811798,0.410565084,0.417985729,-0.152906964,0.627098212,-0.582468728,-0.089253175,0.088283015,0.221590497,0.384395295,0.162614675,0.092386443,0.368246379,-0.075254257,-0.119649636,-0.008819023,-0.157843016,-0.067285138,-0.139050037,0.155084699,-0.150108965,-0.171836628,-0.239977187,0.041342189,-0.153786795,0.150329623,0.238799569,-0.054256647,-0.07573421,-0.164284471,0.161857284,0.034033026,-0.144272041,6
-3.030139301,0.011245091,-1.864670033,0.509214036,0.582410175,-0.123110428,0.812678774,-0.669193701,-0.164588526,-0.228460228,0.201449258,0.515892549,0.306009689,0.181260725,0.281749698,-0.088740341,-0.10676826,0.137890389,-0.107146056,-0.295811575,0.11266984,0.269142365,0.040313794,-0.224864686,-0.233917818,0.078650738,-0.366433953,0.357222202,0.000664128,-0.17882936,-0.183897463,-0.106341544,-0.035701883,0.122300894,0.01933936,6
-2.940099109,0.187819203,-1.905767927,0.428377482,0.521086216,-0.021464319,0.674803187,-0.759187864,-0.302403915,0.021140539,0.256528388,0.472215589,0.336003178,0.162485992,0.313279565,-0.057394012,-0.180202313,0.104406526,-0.1078583,-0.238157951,0.105682534,0.203705755,-0.047792124,-0.03250147,-0.073203808,0.076249372,-0.336689309,0.318577044,0.130486808,-0.036040462,-0.12979982,-0.357875432,-0.210948362,0.055177839,0.017657976,6
3.532069371,-0.193450351,0.321005297,0.018184833,-0.599526771,0.020751085,-0.433259282,-0.471931058,0.148908149,-0.5191382,-0.46255489,0.209889164,-0.336783629,0.253153438,-0.035253713,-0.37087131,0.381780902,0.153007719,0.092939317,0.134697659,0.214757398,-0.133728643,-0.364461297,0.048646449,0.062063412,0.173067878,0.038932178,0.104686705,0.170765666,0.078362614,0.176624755,0.055163371,-0.178991129,-0.020236633,0.033347719,1
3.849212904,-0.466622416,0.057723777,-0.057283764,-0.249240555,0.145135204,-0.174841881,-0.640100615,-0.352406848,-0.045133466,0.080178783,-0.055614615,-0.166382434,0.551349116,0.084450127,-0.237095215,-0.127490794,-0.014632848,0.359579027,0.099978573,-0.571973909,0.138106151,-0.254051376,0.113542143,-0.020164041,0.216939288,0.243717133,0.326265575,0.02518802,0.128412622,0.104358141,0.265221764,-0.250611714,0.046309588,-0.174935395,1
4.086321279,-0.405322472,0.155190282,-0.060073029,-0.151206325,-0.003029388,-0.549167828,-0.478047291,-0.045398908,-0.285356937,0.158330195,-0.052397539,0.030071671,0.199590422,0.038047604,-0.246491598,-0.09325113,-0.054084943,0.102975266,0.626315917,-0.351739182,0.347054262,-0.028299013,0.157247237,-0.137961213,0.357281806,0.096783345,0.031398731,0.191726357,0.104957192,0.202528704,0.21372806,-0.601795863,0.080032766,-0.08844324,1
4.097158092,-0.472535967,0.217865836,0.03462932,-0.090000653,-0.019068763,-0.578236685,-0.462436269,-0.150386859,-0.094376498,0.067590565,-0.04088351,0.143106332,0.141315697,-0.015473269,-0.324120377,-0.201573958,-0.100843865,0.140489686,0.59772435,0.36264733,0.00761735,-0.288523355,0.363002686,0.046829461,0.290216974,0.008752265,-0.063465088,0.084197058,-0.093027077,0.15730638,0.176792794,-0.576458143,0.131860653,-0.115446715,1
3.758505196,-0.477921278,0.057829642,-0.177859931,-0.24909016,0.23302118,0.0889626,-0.290946675,-0.432239278,0.37938763,0.197448379,-0.151493585,-0.080550072,0.192032016,0.130999919,-0.265814221,-0.296875275,-0.055025369,0.44936623,-0.000963675,0.148574175,-0.285044249,-0.105117798,0.137663729,0.457782288,0.217518697,-0.248151826,0.333707905,0.010110537,-0.142706427,-0.088772947,0.17363826,-0.562098017,-0.137770161,-0.102237781,1
3.466098396,-0.370465524,0.012391464,-0.184657756,-0.270980315,-0.050674109,0.071331,-0.410808806,-0.423845863,0.327454984,0.244508544,-0.2765048,-0.026993628,0.360043732,0.289941079,-0.131497415,-0.103197063,-0.063074095,0.194113969,0.362560686,-0.264649059,-0.238396665,0.092247192,0.056101855,0.366152787,0.031087136,-0.233467744,0.635629087,-0.263751002,-0.185435406,-0.046583597,0.262856084,-0.267543897,0.107240849,-0.141971951,1
3.415846992,-0.183263314,0.046176928,-0.418236867,-0.263224597,0.179139087,-0.120197316,-0.171622103,-0.452138164,-0.474430944,0.266636587,-0.37013974,0.050030258,0.384243624,0.595429532,0.215196718,-0.207258933,-0.170546113,0.191154951,0.733465934,-0.369327162,0.225226656,0.001002889,-0.122832065,-0.208635766,0.019750361,0.088548937,0.183925642,-0.069938942,-0.008733697,0.095453108,0.39262708,-0.358938062,0.112167771,-0.147204906,1
3.495233621,-0.300027152,-0.004260776,-0.480850213,-0.253682704,0.115989143,-0.007445294,-0.505845409,-0.31171005,-0.388171494,0.435852231,-0.042956206,-0.003987327,0.322918638,0.361157834,-0.270689048,-0.420425491,0.132176146,0.312409383,0.247160447,-0.020695502,-0.187459479,-0.18803522,0.096189139,-0.093940389,0.250919202,0.243058543,0.015491908,0.171659351,0.172886785,0.043958645,0.370167231,-0.45958544,-0.120121447,-0.104036652,1
